area,rooms,is_new,property_id,garages,stratum,property_type,baths,min_price,price,company_name,client_type,neighbourhood,city,latitude,longitude,zone
61.0,3,False,f2a35330-9d3d-44ec-a68b-8174219c07a8,Sin especificar,Estrato 4,Apartaestudio,2,0,310000000.0,Grupo Empresarial Mi,BROKER,Belén Fatima,Medellín,-75.61490631103516,6.23382568359375,Occidente
386.0,Sin especificar,False,d6e61b7e-4b24-48d2-b274-44a8fc3f12bd,Sin especificar,Estrato 5,Casa Lote,Sin especificar,0,2400000000.0,Area Vital Inmobiliaria,BROKER,Laureles,Medellín,-75.5924072265625,6.246737480163574,Occidente
528.0,Sin especificar,False,cc67c322-5de7-4518-9118-cd5b6d89f06c,Sin especificar,Estrato 4,Casa Lote,Sin especificar,0,1300000000.0,SPA GRUPO INMOBILIARIO,BROKER,Florida Nueva,Medellín,-75.59100341796875,6.250999927520752,NorOccidente
297.0,Sin especificar,False,2ba5ff2d-2ed2-4126-bb78-b9fc6482080c,4,Estrato 5,Edificio,7,0,1400000000.0,BEMSA,BROKER,Los Colores,Medellín,-75.59566497802734,6.264623165130615,No Zone
102.0,Sin especificar,False,e0a2afc7-1ed8-438e-ad18-ded0cc311396,Sin especificar,Estrato 4,Edificio,Sin especificar,0,2200000000.0,Entorno Soluciones Inmobiliarias Integrales S.A.S.,BROKER,La candelaria,Medellín,-75.5752182006836,6.235476493835449,No Zone
390.0,4,False,b604b636-7870-4d66-927a-1837ceb7b813,4,Estrato 5,Casa,6,0,1650000000.0,Proventa Inmobiliaria,BROKER,San Lucas,Medellín,-75.5635757446289,6.177334308624268,SurOriente
56.0,3,False,fe5007bf-94e4-4362-933b-95d6dd9a58ac,Sin especificar,Estrato 3,Casa,2,0,175000000.0,Arrendamientos Santa Fe,BROKER,Nazareth,Medellín,-75.61432099999999,6.281082,No Zone
432.0,5,False,9e12403e-19ec-4790-93a7-c7e0fdf9eb32,2,Estrato 6,Casa Campestre,6,0,1730000000.0,LEGAL EMPRESA INMOBILIARIA,BROKER,POBLADO,Medellín,-75.55598449707031,6.211333751678467,No Zone
150.0,3,False,f2efce45-a44c-4c32-98ba-961696a53b15,1,Estrato 3,Casa Campestre,2,0,600000000.0,Viva Inmobiliaria Asociados,BROKER,San jose de manzanillo,Medellín,-75.61028289794922,6.209737777709961,No Zone
177.0,4,False,64f189b8-1ecf-4374-820b-3c1b683b684b,3,Estrato 6,Apartamento,4,0,1400000000.0,Ileana.Consultora Inmobiliaria. Propiedad Raíz.,BROKER,San Lucas,Medellín,-75.56898498535156,6.1846842765808105,SurOriente
140.0,3,False,f658a53f-9dc5-4276-89ea-f4c9eeb32e21,2,Estrato 5,Apartamento,3,0,750000000.0,PROVENTO INMOBILIARIA,BROKER,San lucas,Medellín,-75.57482147216797,6.181984901428223,No Zone
100.0,3,False,57766f6c-3ee2-4d35-ba07-54fadfae6856,Sin especificar,Estrato 2,Apartamento,1,0,185000000.0,Arrendamientos Alnago,BROKER,12 De Octubre,Medellín,-75.57683563232422,6.300399303436279,No Zone
255.0,Sin especificar,False,55168d8b-9f84-4b8e-b5c1-78cbd21a5228,Sin especificar,Estrato 3,Edificio,4,0,670000000.0,,PRIVATE,Cristobal,Medellín,-75.6089096069336,6.248639106750488,No Zone
160.0,Sin especificar,False,cce184b3-1027-40fa-a63e-30077d01dff5,Sin especificar,Estrato 4,Casa Lote,Sin especificar,0,790000000.0,,PRIVATE,Laureles,Medellín,-75.58686383617227,6.237086944877622,No Zone
340.0,3,False,50bf9859-22c1-4a51-85b7-8a18e3d472a7,2,Estrato 6,Casa Campestre,5,0,2300000000.0,RHBRAIZ,BROKER,Loma del tesoro,Medellín,-75.5602798461914,6.2013468742370605,No Zone
300.0,4,False,710cf243-ffa2-4046-99bb-8bd8c5ce8a03,2,Estrato 3,Casa Campestre,5,0,950000000.0,Proventa Inmobiliaria,BROKER,Loma de los bernal,Medellín,-75.61253356933594,6.2064642906188965,No Zone
1000.0,5,False,02ab1f7a-97a8-47ad-b231-7625e2e85236,2,Campestre,Finca,5,0,900000000.0,RICARDO ANGEL B.,BROKER,San Antonio de Prado,Medellín,-75.73277282714844,6.208319187164307,SurOriente
1317.0,4,False,49f6be8d-1cc0-4e53-ad5f-bee78ef9cba5,2,Estrato 4,Finca,3,0,1500000000.0,Coffee Realty SAS,BROKER,El llano (santa elena),Medellín,-75.4907455444336,6.201632499694824,No Zone
9000.0,Sin especificar,False,cd053c36-b6b6-41dc-8f34-cd7bfb5d9d33,10,Estrato 6,Finca,Sin especificar,0,2800000000.0,Bancasa,BROKER,San Antonio de Pereira,Rionegro,-75.57598876953125,6.251249313354492,No Zone
670.0,4,False,6576807c-15d9-4713-bfca-eba0b466a146,1,Estrato 6,Casa,5,0,5500000000.0,RESPALDO INMOBILIARIO,BROKER,La quiebra,Medellín,-75.57182312011719,6.2502851486206055,No Zone
90.0,3,False,5553264b-af20-4311-8ce7-845afe7cd68e,1,Estrato 4,Apartamento,2,0,470000000.0,Proventa Inmobiliaria,BROKER,Loma de los bernal,Medellín,-75.59838104248047,6.213833808898926,No Zone
1474.0,5,False,33cfcbe3-2718-4227-a478-3684c6a962c5,4,Estrato 6,Casa Lote,5,0,4600000000.0,BRIKSS SAS,BROKER,Lalinde El Poblado,Medellín,-75.56800079345703,6.2129998207092285,SurOriente
183.0,4,False,15312112-c58f-49c9-90f8-5e4869bc7719,1,Estrato 5,Apartamento,4,0,850000000.0,D HABITAT,BROKER,Laureles,Medellín,-75.59906005859375,6.2419939041137695,Occidente
54.0,3,False,7e3d347b-1dd4-47e2-a63b-23cd66371da1,Sin especificar,Estrato 3,Apartamento,1,0,249300000.0,Conaltura Inmobiliaria,BROKER,Buenos aires,Medellín,-75.56098937988281,6.230536460876465,No Zone
123.0,3,False,a4f09e11-52f3-4ab7-b5cd-950457919739,2,Estrato 6,Apartamento,4,0,1070000000.0,Optimos Espacios,BROKER,Urbanizacion santa maria de oviedo,Medellín,-75.57147216796875,6.195232391357422,No Zone
45.0,2,False,4e753c6f-e9c4-4dc7-b8c5-2867227c5e80,Sin especificar,Estrato 1,Apartamento,1,0,98000000.0,Inmobiliaria Echeverry,BROKER,Urbanizacion manesa,Medellín,-75.596802,6.276998799999999,No Zone
68.0,3,False,0dc56aa9-0bc0-41a1-aa44-52b8c20f2a59,1,Estrato 4,Apartamento,2,0,435000000.0,Compro Mi Casa Ya,BROKER,San Germán,Medellín,-75.59053039550781,6.270059585571289,NorOccidente
159.0,2,False,c11b8e7a-e1fa-4864-96a7-addb244c87cc,2,Estrato 6,Apartamento,3,0,1140000000.0,Prointegral,BROKER,Alejandria,Medellín,-75.56988079999999,6.200739899999999,No Zone
58.0,2,False,b3b352cb-3f93-4fa2-b678-265b9442c022,1,Estrato 5,Apartamento,2,0,299000000.0,InmobiliArea,BROKER,Calasanz parte alta,Medellín,-75.60058500000001,6.266172699999999,No Zone
166.0,5,False,1d8c2f87-4e80-42be-a6dd-aaebdd52f4ba,1,Estrato 5,Apartamento,4,0,460000000.0,Inmobiliaria J. Uribe,BROKER,Conquistadores,Medellín,-75.59286499023438,6.247671604156494,Occidente
58.0,2,False,a1704e42-84fe-4eb9-9a97-49c41d58fbce,1,Estrato 5,Apartamento,2,0,299000000.0,InmobiliArea,BROKER,Calasanz,Medellín,-75.60086059570312,6.266631126403809,NorOccidente
89.0,2,False,541cf85b-ca54-4c26-bcc3-7ffb2d4ff43a,2,Estrato 6,Apartamento,3,0,1000000000.0,Margarita Echeverri,BROKER,El Poblado,Medellín,-75.5671419,6.1892467,No Zone
189.0,3,False,3dc185a5-6d1b-4d31-bba7-5c2d1e267c99,2,Estrato 6,Apartamento,3,0,950000000.0,Cumbres Propiedad Raiz,BROKER,Transversal Inferior,Medellín,-75.5613044,6.2035973,No Zone
195.0,3,False,d25263e3-526c-40d6-9ac9-2b27146284f2,2,Estrato 6,Apartamento,3,0,890000000.0,Inmobiliaria J. Uribe,BROKER,poblado san lucas,Medellín,-75.56405639648438,6.1799445152282715,No Zone
100.0,3,False,f2f92fbf-ddc5-477a-a2bd-bf813bcef51c,1,Estrato 6,Apartamento,2,0,660000000.0,Inmobiliaria J. Uribe,BROKER,Conquistadores,Medellín,-75.5815200805664,6.242354869842529,Occidente
85.0,3,False,8d46e3f0-be5c-42a9-93ba-54f4f75fc5ab,2,Estrato 5,Apartamento,2,0,670000000.0,Inmobiliaria J. Uribe,BROKER,Envigado,Envigado,-75.63431549072266,6.246815204620361,No Zone
85.0,2,False,577397ec-f036-48d3-8b58-dba035255a19,1,Estrato 2,Apartamento,2,0,590000000.0,Inmobiliaria J. Uribe,BROKER,Conquistadores,Medellín,-75.5815200805664,6.242354869842529,Occidente
54.0,2,False,edb0f7a7-b4f4-4c63-ae70-9b8f9b2f451e,1,Estrato 3,Apartamento,2,0,250000000.0,Inmobiliaria J. Uribe,BROKER,Calasanz,Medellín,-75.59898376464844,6.260915756225586,NorOccidente
140.0,3,False,bbb24936-7bbd-4c29-85b5-3caaa73114f7,1,Estrato 6,Apartamento,2,0,990000000.0,Inmobiliaria J. Uribe,BROKER,Castropol poblado,Medellín,-75.56949615478516,6.2202911376953125,No Zone
100.0,3,False,27e66a30-416e-4c72-b4e7-73a7f1d930f8,1,Estrato 6,Apartamento,2,0,550000000.0,Inmobiliaria J. Uribe,BROKER,El Poblado,Medellín,-75.55786895751953,6.196399211883545,SurOriente
105.0,3,False,52e54887-08ad-41e7-bd82-105d06f1eadc,1,Estrato 5,Apartamento,4,0,780000000.0,Inmobiliaria J. Uribe,BROKER,Laureles,Medellín,-75.59652709960938,6.242247104644775,Occidente
52.8,3,False,3bd9d0ba-391e-46e0-baf8-3cc5c25c6bab,Sin especificar,Estrato 3,Apartamento,2,0,240000000.0,Inmobiliaria Echeverry,BROKER,Rodeo Alto,Medellín,-75.5914068,6.231513700000001,No Zone
117.0,3,False,3287078e-54ac-43f6-bbf5-c4e82d857fa6,1,Estrato 6,Apartamento,3,0,620000000.0,Murillo Propiedades,BROKER,El Poblado,Medellín,-75.56400299072266,6.201000213623047,SurOriente
113.0,3,False,bfbbfda9-1fce-4978-8f97-f443770dd0d0,1,Estrato 5,Apartamento,3,0,570000000.0,Murillo Propiedades,BROKER,Estadio,Medellín,-75.59400177001953,6.260000228881836,Occidente
82.0,2,False,22c85a7c-01c3-432a-a863-122848a3c292,1,Estrato 5,Apartamento,2,0,580000000.0,NICOLAS PEREZ PROPIEDAD RAIZ,BROKER,Guayabal,Medellín,-75.57775115966797,6.2226080894470215,SurOccidente
105.0,2,False,d75a5599-0a6f-4828-832b-be1d42dbeb75,1,Estrato 6,Apartamento,3,0,550000000.0,Gómez Sierra Propiedades,BROKER,Los balsos no.1,Medellín,-75.5613676,6.1879178,No Zone
61.0,2,False,bfed2435-adf8-4dcd-b202-005be2c8268c,1,Estrato 4,Apartamento,2,0,290000000.0,M Y E PROPIEDAD RAIZ,BROKER,Calasanz,Medellín,-75.60521697998047,6.269301891326904,NorOccidente
40.0,2,False,b58f655f-6e3d-4edc-9925-2b0fd4a554b4,Sin especificar,Estrato 3,Apartamento,1,0,165000000.0,Petra Inmobiliaria,BROKER,Robledo,Medellín,-75.61013793945312,6.282319068908691,NorOccidente
174.0,2,False,f0a793bc-bdc4-4a42-8661-da0efe8080b8,2,Estrato 6,Apartamento,4,0,1230000000.0,Grupo Integra,BROKER,Poblado El tesoro,Medellín,-75.55548858642578,6.204034328460693,No Zone
65.0,3,False,5b44e113-be21-4125-abbe-79ec04f9aefc,1,Estrato 4,Apartamento,2,0,340000000.0,Petra Inmobiliaria,BROKER,Rodeo Alto,Medellín,-75.56730651855469,6.2676615715026855,SurOccidente
46.62,3,False,8fe9edbd-23c4-4b95-831e-eae6ed1b80b7,Sin especificar,Estrato 2,Apartamento,1,0,120000000.0,Opciones Inmobiliarias,BROKER,Robledo,Medellín,-75.54739379882812,6.293358325958252,NorOccidente
132.0,3,False,b31019e2-80ad-4792-8ebe-bffead106d72,1,Estrato 6,Apartamento,2,0,850000000.0,Merino Hermanos y Cía Ltda.,BROKER,Urbanizacion vegas del poblado,Medellín,-75.55493927001953,6.268076419830322,SurOriente
113.0,3,False,f036ed8e-6cf1-40f4-9f33-71f5f8086af3,2,Estrato 4,Apartamento,4,0,890000000.0,Opciones Inmobiliarias,BROKER,Calasanz,Medellín,-75.5989846,6.260915799999999,No Zone
52.0,3,False,8cdce870-876a-47c5-9011-d01b6dcd0d90,Sin especificar,Estrato 3,Apartamento,2,0,260000000.0,Opciones Inmobiliarias,BROKER,Loma de los bernal,Medellín,-75.60407719999999,6.2178121,No Zone
88.0,3,False,3488854b-d2c7-4c7b-afff-463d4f392238,1,Estrato 4,Apartamento,2,0,415000000.0,Arrendamientos las vegas,BROKER,El rodeo,Medellín,-75.59856414794922,6.209939002990723,No Zone
157.0,3,False,6c1d349e-d0d8-4ef4-84e0-6378885d4301,2,Estrato 6,Apartamento,2,0,1100000000.0,COLONIA INMOBILIARIA SAS,BROKER,El Poblado,Medellín,-75.57240295410156,6.21033239364624,SurOriente
61.0,2,False,7812f1a2-1f70-4152-8427-6ec7f22ebde0,1,Estrato 5,Apartamento,2,0,325000000.0,NICOLAS PEREZ PROPIEDAD RAIZ,BROKER,La Castellana,Medellín,-75.59719848632812,6.249621868133545,Occidente
108.0,3,False,9a1af1d5-f64f-48b4-b57d-344a2ac666e5,1,Estrato 4,Apartamento,3,0,780000000.0,GRUPO INMOBILIARIO CABAL,BROKER,Laureles,Medellín,-75.5902541,6.2348523,No Zone
150.0,5,False,b6bb5f30-673b-4ac2-922f-8a262514ee8b,Sin especificar,Estrato 3,Apartamento,3,0,310000000.0,GRUPO INMOBILIARIO CABAL,BROKER,Belén San Bernardo,Medellín,-75.5960745,6.2272696,No Zone
190.0,3,False,4f58d734-de92-4d8b-a275-89063ab61099,2,Estrato 6,Apartamento,4,0,1350000000.0,INMOBILIARIA SELECTA,BROKER,La Tomatera,Medellín,-75.56896209716797,6.197048664093018,SurOriente
65.0,2,False,77e88df3-75c0-42bf-977e-f808762a71d0,Sin especificar,Estrato 4,Apartamento,2,0,275000000.0,Alberto Alvarez,BROKER,La América,Medellín,-75.6081314086914,6.251819133758545,Occidente
85.0,2,False,b02e1fd8-477a-4fe7-9e79-7ae0dea05291,1,Estrato 6,Apartamento,2,0,580000000.0,D HABITAT,BROKER,Conquistadores,Medellín,-75.58246612548828,6.245725154876709,Occidente
103.0,3,False,d916cc8a-b05c-4876-9acb-74b8baf989d3,1,Estrato 4,Apartamento,2,0,430000000.0,Merino Hermanos y Cía Ltda.,BROKER,Santa Mónica,Medellín,0.0,0.0,Occidente
49.0,3,False,5ebea660-bfb9-4cf9-9a8d-2ca62a0976a1,1,Estrato 4,Apartamento,1,0,224000000.0,Valor Tierra,BROKER,Calasanz,Medellín,-75.60588836669922,6.269457817077637,No Zone
135.0,3,False,4c8683bb-dad0-4e93-9c03-447702bfc95d,Sin especificar,Estrato 5,Apartamento,2,0,540000000.0,Prointegral,BROKER,Patio Bonito,Medellín,-75.57213592529297,6.20159912109375,SurOriente
80.0,3,False,1cc46ad1-3ed9-4e11-8737-18ed464bd9a8,Sin especificar,Estrato 4,Apartamento,2,0,340000000.0,Prointegral,BROKER,Loma del Indio,Medellín,-75.57213592529297,6.20159912109375,SurOriente
72.0,2,False,3cb7ca47-fd1f-4dce-bb77-75aa9d5c1583,1,Estrato 5,Apartamento,2,0,470000000.0,D HABITAT,BROKER,Loma de los Bernal,Medellín,0.0,0.0,SurOccidente
127.0,4,False,65f4ebd8-25fc-44e7-a437-2fa80b9b9d89,1,Estrato 4,Apartamento,3,0,390000000.0,ESCOBAR ROLDAN PR,BROKER,Laureles,Medellín,-75.60069274902344,6.237040042877197,Occidente
194.0,3,False,237d6da8-a3d4-468d-a92b-4498ae4dc3d0,3,Estrato 5,Apartamento,5,0,1150000000.0,GRUPO ISALEN SAS,BROKER,El Poblado,Medellín,-75.53746032714844,6.276450157165527,SurOriente
50.0,2,False,d2c9a984-92dd-4b50-8881-084f23b0eaf8,1,Estrato 5,Apartamento,2,0,295000000.0,Andina Inmobiliaria,BROKER,Loma de los bernal,Medellín,-75.60104370117188,6.255870819091797,No Zone
110.0,2,False,2ea76a74-ffbb-4bef-a65e-c29dcec42d07,2,Estrato 6,Apartamento,3,0,1150000000.0,Alex Diez Realtor,BROKER,La linde,Medellín,-75.5676977,6.212934799999999,No Zone
238.0,3,False,0fa79149-ffcb-4c1d-b597-b43b33dbcef6,2,Estrato 5,Apartamento,4,0,1400000000.0,IRD INMOBILIARIA,BROKER,Suroriente,Medellín,-75.56307814599741,6.198192968511548,SurOriente
56.0,2,False,e6e81d82-6131-47ee-9070-fe40a35a9faa,1,Estrato 5,Apartamento,2,0,460000000.0,Asesorias Inmobiliarias VM,BROKER,San diego,Medellín,-75.5676977,6.209064499999999,No Zone
84.0,3,False,7cbef1eb-91fa-4d13-b4e9-44ee73ee8e22,1,Estrato 4,Apartamento,1,0,550000000.0,PISO ALTO INMOBILIARIA,BROKER,La América,Medellín,-75.60262298583984,6.255206108093262,Occidente
89.0,3,False,f9a36fc4-fc42-4704-a683-7e40c65fdcec,1,Estrato 3,Apartamento,2,0,550000000.0,GRUPO INMOBILIARIO CABAL,BROKER,La Castellana,Medellín,0.0,0.0,Occidente
170.0,3,False,2702c0bd-6244-4898-a47b-b12a376595bb,3,Estrato 5,Apartamento,4,0,880000000.0,Abad Faciolince S.A,BROKER,alto de las palmas,Medellín,-75.59808349609375,6.242694854736328,No Zone
182.0,5,False,1962fce7-dde0-47e5-92d7-740f7bb0c5d2,2,Estrato 6,Apartamento,4,0,780000000.0,Casa 360,BROKER,El Poblado,Medellín,-75.56893157958984,6.2071051597595215,SurOriente
138.0,3,False,90e06e5b-7240-4be0-9fe9-06c0f271cc4d,1,Estrato 5,Apartamento,2,0,540000000.0,Habitamos Propiedad Raíz,BROKER,La Castellana,Medellín,-75.60652923583984,6.242034912109375,Occidente
39.0,2,False,1d4955dd-f74f-483b-a53f-98725762565e,Sin especificar,Estrato 3,Apartamento,1,0,150000000.0,MAKLER INMOBILIARIOS,BROKER,Robledo,Medellín,-75.61153411865234,6.280154705047607,NorOccidente
437.0,3,False,010cf576-ffa4-4897-bba9-a6c8fe743329,4,Estrato 6,Apartamento,5,0,2400000000.0,Natalia Bedoya / Patricia Hoyos,BROKER,El Poblado La Celara,Medellín,0.0,0.0,No Zone
78.0,2,False,15fe996a-19ef-4381-a0ce-3e882d746d3c,1,Estrato 6,Apartamento,2,0,720000000.0,Arrendamientos Londoño Gomez,BROKER,Altos del Poblado,Medellín,-75.55602264404297,6.217040538787842,No Zone
66.0,3,False,00ad9575-4d66-406c-b190-bc1ea6bfc9cd,Sin especificar,Estrato 6,Apartamento,2,0,350000000.0,Inmobiliaria Alborada,BROKER,Alameda,Medellín,-75.5658187866211,6.247637748718262,No Zone
75.0,2,False,d7918639-a997-430e-867f-bd08a49d4291,1,Estrato 5,Apartamento,2,0,410000000.0,GRUPO INMOBILIARIO CABAL,BROKER,Laureles,Medellín,-75.581523,6.2423547,No Zone
140.0,3,False,1ee4db6a-083e-4472-b101-83f12c1275b7,3,Estrato 6,Apartamento,3,0,730000000.0,Prointegral,BROKER,Los balsos no.2,Medellín,-75.56988079999999,6.1955805,No Zone
97.0,3,False,43c8bdbd-4aa6-467e-8415-535f17f2b696,2,Estrato 6,Apartamento,2,0,510000000.0,Prointegral,BROKER,Los naranjos,Medellín,-75.562243,6.1942181,No Zone
42.0,2,False,a9fa39f8-94a8-42bb-9164-34a806ac931f,Sin especificar,Estrato 4,Apartamento,1,0,218000000.0,Viva Inmobiliaria Asociados,BROKER,Calasanz parte alta,Medellín,-75.60748291015625,6.270013332366943,No Zone
54.0,3,False,915fa2fd-2123-4033-8275-57c0f4c440bb,Sin especificar,Estrato 4,Apartamento,2,0,230000000.0,Portada Inmobiliaria,BROKER,Calasanz,Medellín,-75.60133361816406,6.244704723358154,No Zone
185.0,3,False,0cd761f8-766f-4a3a-98e2-ee45d019d3fc,2,Estrato 6,Apartamento,5,0,1100000000.0,Abad Faciolince S.A,BROKER,Alto De Las Palmas,Medellín,0.0,0.0,No Zone
65.0,2,False,eb597c70-6e20-473e-9b0e-1e8d58307a11,1,Estrato 5,Apartamento,1,0,425000000.0,RHBRAIZ,BROKER,La Aguacatala,Medellín,-75.57940673828125,6.1917524337768555,SurOriente
140.0,3,False,cd871664-2b0d-4076-ac8d-e7aaaad4f410,2,Estrato 6,Apartamento,3,0,780000000.0,Los Predios,BROKER,Santa teresita,Medellín,-75.59745788574219,6.240155220031738,No Zone
40.0,2,False,98fda60f-f9d3-470e-8982-788381475026,Sin especificar,Estrato 2,Apartamento,1,0,110000000.0,Arrendamientos Villacruz,BROKER,San Javier,Medellín,-75.62271881103516,6.2600932121276855,Occidente
150.0,3,False,52704e29-6be1-4e32-868a-15eb48db8148,Sin especificar,Estrato 6,Apartamento,3,0,560000000.0,Prointegral,BROKER,Patio Bonito,Medellín,-75.57213592529297,6.20159912109375,SurOriente
54.0,1,False,7dc49e48-a219-43b0-ae7a-c6694db97653,Sin especificar,Estrato 6,Apartamento,1,0,510000000.0,Prointegral,BROKER,Loma del Escobero,Envigado,-75.57213592529297,6.20159912109375,No Zone
244.0,6,False,9aa0aee8-5106-4556-b991-47dabcf95bcd,2,Estrato 6,Apartamento,6,0,1500000000.0,Real Living,BROKER,Patio Bonito Poblado,Medellín,-75.57569885253906,6.206060886383057,No Zone
62.0,3,False,fca16176-9ec5-4719-bb5b-ca19765305c4,1,Estrato 3,Apartamento,2,0,300000000.0,Viva Inmobiliaria Asociados,BROKER,Viviendas del Sur,Medellín,-75.60037994384766,6.203018665313721,No Zone
204.0,4,False,d6dd6d09-539c-4951-8a58-1bb24109941f,2,Estrato 6,Apartamento,4,0,1390000000.0,CANVAS RAIZ,BROKER,El Poblado,Medellín,-75.5655517578125,6.190720558166504,SurOriente
61.0,3,False,6457e997-cca2-410b-812a-e136aa64e431,1,Estrato 5,Apartamento,2,0,355000000.0,Viva Inmobiliaria Asociados,BROKER,Loma de los bernal,Medellín,-75.60548400878906,6.211551666259766,No Zone
126.0,3,False,f7f7e10a-c6ab-4522-a166-544b4a6fc0b8,1,Estrato 5,Apartamento,3,0,700000000.0,Umbral propiedad raíz,BROKER,Laureles,Medellín,-75.60157012939453,6.246867656707764,No Zone
78.0,2,False,747492cc-6c28-4014-a058-c468a2dfca33,2,Estrato 5,Apartamento,2,0,573000000.0,Umbral propiedad raíz,BROKER,Bosques de la esmeralda,Envigado,-75.57763671875,6.181758880615234,No Zone
183.0,3,False,c4779d5b-8c91-42e3-8591-449ce3bfa8c2,2,Estrato 6,Apartamento,4,0,830000000.0,Metros Global SAS,BROKER,Castropol,Medellín,-75.56697,6.2161401,No Zone
155.0,4,False,5fa0671a-7451-4cb4-b7d9-a93ede473540,1,Estrato 5,Apartamento,2,0,456000000.0,M Y E PROPIEDAD RAIZ,BROKER,Conquistadores,Medellín,-75.57952117919922,6.241329193115234,Occidente
112.0,3,False,580128a0-33a5-4886-a79c-2a7b658c9c55,2,Estrato 5,Apartamento,3,0,570000000.0,MRZ Propiedad Raiz,BROKER,abadia,Envigado,-75.57637786865234,6.181529998779297,No Zone
51.0,2,False,e092ca7b-0cc4-4cff-a7d7-457768e134a0,Sin especificar,Estrato 4,Apartamento,2,0,220000000.0,Epicasa Propiedad Raiz S.A.S.,BROKER,La america,Medellín,-75.61125183105469,6.25827169418335,No Zone
38.2,2,False,47cb64b8-6b62-4930-be31-55d569712e83,Sin especificar,Estrato 3,Apartamento,1,0,180000000.0,ARRENDAMIENTOS NUTIBARA,BROKER,El chagualo,Medellín,-75.57134892579496,6.260776356665171,No Zone
69.0,2,False,7aeb1891-fe71-4647-9be0-041b95cc36f5,1,Estrato 5,Apartamento,3,0,646000000.0,Umbral propiedad raíz,BROKER,Ciudad del Río,Medellín,-75.5797348022461,6.230539798736572,No Zone
120.0,2,False,4d4bacad-4a98-4033-88ac-b5a927e1c845,1,Estrato 5,Apartamento,2,0,700000000.0,Umbral propiedad raíz,BROKER,Laureles,Medellín,-75.60919952392578,6.247425079345703,No Zone
70.0,3,False,8ec09f7b-f407-4ba2-a9f0-4b17320c05b7,Sin especificar,Estrato 3,Apartamento,2,0,190000000.0,Arrendamientos Villacruz,BROKER,Tricentenario,Medellín,-75.56726837158203,6.287679195404053,NorOccidente
150.0,4,False,27f14a91-b911-46e3-b549-0474438dd060,Sin especificar,Estrato 6,Apartamento,3,0,725000000.0,Prointegral,BROKER,Patio Bonito,Medellín,-75.57213592529297,6.20159912109375,SurOriente
111.0,2,False,696a152f-44a1-45d4-88d2-0f2765e49095,1,Estrato 5,Apartamento,2,0,590000000.0,BRIKSS SAS,BROKER,Laureles,Medellín,-75.5979995727539,6.244999885559082,Occidente
42.0,2,False,83fb0a36-32a1-450f-a91a-3a7d3f4a4d51,Sin especificar,Estrato 4,Apartamento,1,0,218000000.0,D Logistica Inmobiliaria,BROKER,Calasanz,Medellín,-75.59898376464844,6.260915756225586,NorOccidente
110.0,2,False,1ce40bf7-73f0-44ec-a725-68700c8ece41,1,Estrato 5,Apartamento,3,0,930000000.0,Viva Inmobiliaria Asociados,BROKER,Laureles,Medellín,-75.58842468261719,6.247750282287598,Occidente
112.0,3,False,a6ca8a5c-5f63-4d67-bda6-e5c924da9ac4,1,Estrato 5,Apartamento,3,0,548000000.0,UHOMIE S.A.S,BROKER,Simón Bolivar,Medellín,-75.60589599609375,6.246753215789795,Occidente
76.0,3,False,cdc21d35-c1fa-4fcc-8aaf-fdd93e2cb0f1,1,Estrato 6,Apartamento,2,0,445000000.0,Solubienes Propiedad Raiz,BROKER,Zuñiga,Envigado,-75.5755818,6.182686100000002,No Zone
48.0,3,False,a2bf37e4-6163-4987-b415-b00400622b1f,Sin especificar,Estrato 3,Apartamento,1,0,205000000.0,Zitios Inmobiliarios,BROKER,Robledo,Medellín,-75.6100845336914,6.285738468170166,NorOccidente
55.0,3,False,dfee3352-9fe0-4028-824e-2a46e571ac70,1,Estrato 3,Apartamento,2,0,259000000.0,InmobiliArea,BROKER,Belén Rincón,Medellín,-75.60031422642822,6.209992390581213,No Zone
215.0,4,False,257ec16a-1a3d-49e5-8460-0c8c0b5cb7d5,2,Estrato 6,Apartamento,5,0,1350000000.0,Umbral propiedad raíz,BROKER,Los Balsos,Medellín,-75.57316589355469,6.19665002822876,No Zone
48.0,2,False,9627366c-d59f-4b8f-932e-594789370546,1,Estrato 4,Apartamento,1,0,250100000.0,Inmobiliaria Gomez y Asociados,BROKER,Centro administrativo,Medellín,-75.56369018554688,6.242649555206299,No Zone
140.0,3,False,644153df-c81a-42e5-b037-61274cef946f,2,Estrato 6,Apartamento,4,0,750000000.0,Inmobiliaria Gomez y Asociados,BROKER,poblado,Medellín,-75.56683349609375,6.206454277038574,No Zone
62.0,3,False,c46399fe-9c80-41fb-8074-cf881e931219,Sin especificar,Estrato 3,Apartamento,2,0,180000000.0,DUQUE GIRALDO Y CIA SAS,BROKER,San Antonio de Prado,Medellín,-75.64442443847656,6.1863250732421875,SurOriente
72.0,3,False,dbb70259-5afe-480e-a06a-0280da8739a7,1,Estrato 4,Apartamento,2,0,320000000.0,NICOLAS PEREZ PROPIEDAD RAIZ,BROKER,Los Colores,Medellín,-75.5852279663086,6.25962495803833,Occidente
200.0,3,False,4f6c4ec8-6fd6-49d0-aec6-5a114fa062c7,2,Estrato 6,Apartamento,5,0,800000000.0,Inmobiliaria la Cumbre,BROKER,Santa María de los Ángeles,Medellín,-75.56825256347656,6.188342094421387,SurOriente
